,Instructor,Meeting Times,Meeting Day,Start Time,End Time,Start Minutes,End Minutes,Interval Start Minutes,Time
1127,"Dimpsey, Robert T",115-315,Thursday,115,315,795,915,915,1515
1127,"Dimpsey, Robert T",115-315,Thursday,115,315,795,915,915,1515
1127,"Dimpsey, Robert T",115-315,Thursday,115,315,795,915,915,1515
1128,"Hogg, Jim",845-1045,Thursday,845,1045,525,645,645,1045
1128,"Hogg, Jim",845-1045,Thursday,845,1045,525,645,645,1045
1128,"Hogg, Jim",845-1045,Thursday,845,1045,525,645,645,1045
1128,"Hogg, Jim",845-1045,Thursday,845,1045,525,645,645,1045
1128,"Hogg, Jim",845-1045,Thursday,845,1045,525,645,645,1045
1128,"Hogg, Jim",845-1045,Thursday,845,1045,525,645,645,1045
1128,"Hogg, Jim",845-1045,Thursday,845,1045,525,645,645,1045
1128,"Hogg, Jim",845-1045,Thursday,845,1045,525,645,645,1045
1128,"Hogg, Jim",845-1045,Thursday,845,1045,525,645,645,1045
1128,"Hogg, Jim",845-1045,Thursday,845,1045,525,645,645,1045
1128,"Hogg, Jim",845-1045,Thursday,845,1045,525,645,645,1045
1128,"Hogg, Jim",845-1045,Thursday,845,1045,525,645,645,1045
1128,"Hogg, Jim",845-1045,Thursday,845,1045,525,645,645,1045
1128,"Hogg, Jim",845-1045,Thursday,845,1045,525,645,645,1045
1128,"Hogg, Jim",845-1045,Thursday,845,1045,525,645,645,1045
1128,"Hogg, Jim",845-1045,Thursday,845,1045,525,645,645,1045
1128,"Hogg, Jim",845-1045,Thursday,845,1045,525,645,645,1045
1128,"Hogg, Jim",845-1045,Thursday,845,1045,525,645,645,1045
1129,-,-,Wednesday,,,0,0,0,0000
1129,-,-,Wednesday,,,0,0,0,0000
1130,"Chen, Min",1100-100,Wednesday,1100,100,660,780,780,1300
1130,"Chen, Min",1100-100,Wednesday,1100,100,660,780,780,1300
1130,"Chen, Min",1100-100,Wednesday,1100,100,660,780,780,1300
1130,"Chen, Min",1100-100,Wednesday,1100,100,660,780,780,1300
1130,"Chen, Min",1100-100,Wednesday,1100,100,660,780,780,1300
1130,"Chen, Min",1100-100,Wednesday,1100,100,660,780,780,1300
1130,"Chen, Min",1100-100,Wednesday,1100,100,660,780,780,1300
1130,"Chen, Min",1100-100,Wednesday,1100,100,660,780,780,1300
1130,"Chen, Min",1100-100,Wednesday,1100,100,660,780,780,1300
1130,"Chen, Min",1100-100,Wednesday,1100,100,660,780,780,1300
1130,"Chen, Min",1100-100,Wednesday,1100,100,660,780,780,1300
1130,"Chen, Min",1100-100,Wednesday,1100,100,660,780,780,1300
1130,"Chen, Min",1100-100,Wednesday,1100,100,660,780,780,1300
1130,"Chen, Min",1100-100,Wednesday,1100,100,660,780,780,1300
1130,"Chen, Min",1100-100,Wednesday,1100,100,660,780,780,1300
1130,"Chen, Min",1100-100,Wednesday,1100,100,660,780,780,1300
1130,"Chen, Min",1100-100,Wednesday,1100,100,660,780,780,1300
1130,"Chen, Min",1100-100,Wednesday,1100,100,660,780,780,1300
1131,-,-,Thursday,,,0,0,0,0000
1131,-,-,Thursday,,,0,0,0,0000
1132,"Lund, Arnie",330-530,Thursday,330,530,930,1050,1050,1730
1132,"Lund, Arnie",330-530,Thursday,330,530,930,1050,1050,1730
1132,"Lund, Arnie",330-530,Thursday,330,530,930,1050,1050,1730
1132,"Lund, Arnie",330-530,Thursday,330,530,930,1050,1050,1730
1132,"Lund, Arnie",330-530,Thursday,330,530,930,1050,1050,1730
1132,"Lund, Arnie",330-530,Thursday,330,530,930,1050,1050,1730
1132,"Lund, Arnie",330-530,Thursday,330,530,930,1050,1050,1730
1132,"Lund, Arnie",330-530,Thursday,330,530,930,1050,1050,1730
1132,"Lund, Arnie",330-530,Thursday,330,530,930,1050,1050,1730
1132,"Lund, Arnie",330-530,Thursday,330,530,930,1050,1050,1730
1132,"Lund, Arnie",330-530,Thursday,330,530,930,1050,1050,1730
1132,"Lund, Arnie",330-530,Thursday,330,530,930,1050,1050,1730
1132,"Lund, Arnie",330-530,Thursday,330,530,930,1050,1050,1730
1132,"Lund, Arnie",330-530,Thursday,330,530,930,1050,1050,1730
1132,"Lund, Arnie",330-530,Thursday,330,530,930,1050,1050,1730
1132,"Lund, Arnie",330-530,Thursday,330,530,930,1050,1050,1730
1132,"Lund, Arnie",330-530,Thursday,330,530,930,1050,1050,1730
1132,"Lund, Arnie",330-530,Thursday,330,530,930,1050,1050,1730
1133,-,-,Wednesday,,,0,0,0,0000
1133,-,-,Wednesday,,,0,0,0,0000
1134,-,-,Thursday,,,0,0,0,0000
1134,-,-,Thursday,,,0,0,0,0000
1135,"Kim, Wooyoung",330-530,Wednesday,330,530,930,1050,1050,1730
1135,"Kim, Wooyoung",330-530,Wednesday,330,530,930,1050,1050,1730
1135,"Kim, Wooyoung",330-530,Wednesday,330,530,930,1050,1050,1730
1135,"Kim, Wooyoung",330-530,Wednesday,330,530,930,1050,1050,1730
1135,"Kim, Wooyoung",330-530,Wednesday,330,530,930,1050,1050,1730
1135,"Kim, Wooyoung",330-530,Wednesday,330,530,930,1050,1050,1730
1135,"Kim, Wooyoung",330-530,Wednesday,330,530,930,1050,1050,1730
1135,"Kim, Wooyoung",330-530,Wednesday,330,530,930,1050,1050,1730
1135,"Kim, Wooyoung",330-530,Wednesday,330,530,930,1050,1050,1730
1135,"Kim, Wooyoung",330-530,Wednesday,330,530,930,1050,1050,1730
1135,"Kim, Wooyoung",330-530,Wednesday,330,530,930,1050,1050,1730
1135,"Kim, Wooyoung",330-530,Wednesday,330,530,930,1050,1050,1730
1135,"Kim, Wooyoung",330-530,Wednesday,330,530,930,1050,1050,1730
1135,"Kim, Wooyoung",330-530,Wednesday,330,530,930,1050,1050,1730
1135,"Kim, Wooyoung",330-530,Wednesday,330,530,930,1050,1050,1730
1135,"Kim, Wooyoung",330-530,Wednesday,330,530,930,1050,1050,1730
1135,"Kim, Wooyoung",330-530,Wednesday,330,530,930,1050,1050,1730
1135,"Kim, Wooyoung",330-530,Wednesday,330,530,930,1050,1050,1730
1136,"Stiber, Michael D",1100-100,Wednesday,1100,100,660,780,780,1300
1136,"Stiber, Michael D",1100-100,Wednesday,1100,100,660,780,780,1300
1136,"Stiber, Michael D",1100-100,Wednesday,1100,100,660,780,780,1300
1136,"Stiber, Michael D",1100-100,Wednesday,1100,100,660,780,780,1300
1136,"Stiber, Michael D",1100-100,Wednesday,1100,100,660,780,780,1300
1136,"Stiber, Michael D",1100-100,Wednesday,1100,100,660,780,780,1300
1136,"Stiber, Michael D",1100-100,Wednesday,1100,100,660,780,780,1300
1136,"Stiber, Michael D",1100-100,Wednesday,1100,100,660,780,780,1300
1136,"Stiber, Michael D",1100-100,Wednesday,1100,100,660,780,780,1300
1136,"Stiber, Michael D",1100-100,Wednesday,1100,100,660,780,780,1300
1136,"Stiber, Michael D",1100-100,Wednesday,1100,100,660,780,780,1300
1136,"Stiber, Michael D",1100-100,Wednesday,1100,100,660,780,780,1300
1136,"Stiber, Michael D",1100-100,Wednesday,1100,100,660,780,780,1300
1136,"Stiber, Michael D",1100-100,Wednesday,1100,100,660,780,780,1300
1136,"Stiber, Michael D",1100-100,Wednesday,1100,100,660,780,780,1300
1136,"Stiber, Michael D",1100-100,Wednesday,1100,100,660,780,780,1300
1136,"Stiber, Michael D",1100-100,Wednesday,1100,100,660,780,780,1300
1136,"Stiber, Michael D",1100-100,Wednesday,1100,100,660,780,780,1300
1137,"Chenault, John M",1100-100,Thursday,1100,100,660,780,780,1300
1137,"Chenault, John M",1100-100,Thursday,1100,100,660,780,780,1300
1137,"Chenault, John M",1100-100,Thursday,1100,100,660,780,780,1300
1137,"Chenault, John M",1100-100,Thursday,1100,100,660,780,780,1300
1137,"Chenault, John M",1100-100,Thursday,1100,100,660,780,780,1300
1137,"Chenault, John M",1100-100,Thursday,1100,100,660,780,780,1300
1137,"Chenault, John M",1100-100,Thursday,1100,100,660,780,780,1300
1137,"Chenault, John M",1100-100,Thursday,1100,100,660,780,780,1300
1137,"Chenault, John M",1100-100,Thursday,1100,100,660,780,780,1300
1137,"Chenault, John M",1100-100,Thursday,1100,100,660,780,780,1300
1137,"Chenault, John M",1100-100,Thursday,1100,100,660,780,780,1300
1137,"Chenault, John M",1100-100,Thursday,1100,100,660,780,780,1300
1137,"Chenault, John M",1100-100,Thursday,1100,100,660,780,780,1300
1137,"Chenault, John M",1100-100,Thursday,1100,100,660,780,780,1300
1137,"Chenault, John M",1100-100,Thursday,1100,100,660,780,780,1300
1137,"Chenault, John M",1100-100,Thursday,1100,100,660,780,780,1300
1137,"Chenault, John M",1100-100,Thursday,1100,100,660,780,780,1300
1137,"Chenault, John M",1100-100,Thursday,1100,100,660,780,780,1300
1138,"Folsom, Tyler C.",115-315,Wednesday,115,315,795,915,915,1515
1138,"Folsom, Tyler C.",115-315,Wednesday,115,315,795,915,915,1515
1138,"Folsom, Tyler C.",115-315,Wednesday,115,315,795,915,915,1515
1138,"Folsom, Tyler C.",115-315,Wednesday,115,315,795,915,915,1515
1138,"Folsom, Tyler C.",115-315,Wednesday,115,315,795,915,915,1515
1138,"Folsom, Tyler C.",115-315,Wednesday,115,315,795,915,915,1515
1138,"Folsom, Tyler C.",115-315,Wednesday,115,315,795,915,915,1515
1138,"Folsom, Tyler C.",115-315,Wednesday,115,315,795,915,915,1515
1138,"Folsom, Tyler C.",115-315,Wednesday,115,315,795,915,915,1515
1138,"Folsom, Tyler C.",115-315,Wednesday,115,315,795,915,915,1515
1138,"Folsom, Tyler C.",115-315,Wednesday,115,315,795,915,915,1515
1138,"Folsom, Tyler C.",115-315,Wednesday,115,315,795,915,915,1515
1138,"Folsom, Tyler C.",115-315,Wednesday,115,315,795,915,915,1515
1138,"Folsom, Tyler C.",115-315,Wednesday,115,315,795,915,915,1515
1138,"Folsom, Tyler C.",115-315,Wednesday,115,315,795,915,915,1515
1138,"Folsom, Tyler C.",115-315,Wednesday,115,315,795,915,915,1515
1138,"Folsom, Tyler C.",115-315,Wednesday,115,315,795,915,915,1515
1138,"Folsom, Tyler C.",115-315,Wednesday,115,315,795,915,915,1515
1146,"Kim, Jeffrey Y.",1115-145,Wednesday,1115,145,675,825,825,1345
1146,"Kim, Jeffrey Y.",1115-145,Wednesday,1115,145,675,825,825,1345
1146,"Kim, Jeffrey Y.",1115-145,Wednesday,1115,145,675,825,825,1345
1146,"Kim, Jeffrey Y.",1115-145,Wednesday,1115,145,675,825,825,1345
1146,"Kim, Jeffrey Y.",1115-145,Wednesday,1115,145,675,825,825,1345
1146,"Kim, Jeffrey Y.",1115-145,Wednesday,1115,145,675,825,825,1345
1146,"Kim, Jeffrey Y.",1115-145,Wednesday,1115,145,675,825,825,1345
1146,"Kim, Jeffrey Y.",1115-145,Wednesday,1115,145,675,825,825,1345
1146,"Kim, Jeffrey Y.",1115-145,Wednesday,1115,145,675,825,825,1345
1146,"Kim, Jeffrey Y.",1115-145,Wednesday,1115,145,675,825,825,1345
1146,"Kim, Jeffrey Y.",1115-145,Wednesday,1115,145,675,825,825,1345
1146,"Kim, Jeffrey Y.",1115-145,Wednesday,1115,145,675,825,825,1345
1146,"Kim, Jeffrey Y.",1115-145,Wednesday,1115,145,675,825,825,1345
1146,"Kim, Jeffrey Y.",1115-145,Wednesday,1115,145,675,825,825,1345
1146,"Kim, Jeffrey Y.",1115-145,Wednesday,1115,145,675,825,825,1345
1146,"Kim, Jeffrey Y.",1115-145,Wednesday,1115,145,675,825,825,1345
1146,"Kim, Jeffrey Y.",1115-145,Wednesday,1115,145,675,825,825,1345
1146,"Kim, Jeffrey Y.",1115-145,Wednesday,1115,145,675,825,825,1345
1146,"Kim, Jeffrey Y.",1115-145,Wednesday,1115,145,675,825,825,1345
1146,"Kim, Jeffrey Y.",1115-145,Wednesday,1115,145,675,825,825,1345
1146,"Kim, Jeffrey Y.",1115-145,Wednesday,1115,145,675,825,825,1345
1146,"Kim, Jeffrey Y.",1115-145,Wednesday,1115,145,675,825,825,1345
1147,"Nixon, David M.",1115-145,Thursday,1115,145,675,825,825,1345
1147,"Nixon, David M.",1115-145,Thursday,1115,145,675,825,825,1345
1147,"Nixon, David M.",1115-145,Thursday,1115,145,675,825,825,1345
1147,"Nixon, David M.",1115-145,Thursday,1115,145,675,825,825,1345
1147,"Nixon, David M.",1115-145,Thursday,1115,145,675,825,825,1345
1147,"Nixon, David M.",1115-145,Thursday,1115,145,675,825,825,1345
1147,"Nixon, David M.",1115-145,Thursday,1115,145,675,825,825,1345
1147,"Nixon, David M.",1115-145,Thursday,1115,145,675,825,825,1345
1147,"Nixon, David M.",1115-145,Thursday,1115,145,675,825,825,1345
1147,"Nixon, David M.",1115-145,Thursday,1115,145,675,825,825,1345
1147,"Nixon, David M.",1115-145,Thursday,1115,145,675,825,825,1345
1147,"Nixon, David M.",1115-145,Thursday,1115,145,675,825,825,1345
1147,"Nixon, David M.",1115-145,Thursday,1115,145,675,825,825,1345
1147,"Nixon, David M.",1115-145,Thursday,1115,145,675,825,825,1345
1147,"Nixon, David M.",1115-145,Thursday,1115,145,675,825,825,1345
1147,"Nixon, David M.",1115-145,Thursday,1115,145,675,825,825,1345
1147,"Nixon, David M.",1115-145,Thursday,1115,145,675,825,825,1345
1147,"Nixon, David M.",1115-145,Thursday,1115,145,675,825,825,1345
1147,"Nixon, David M.",1115-145,Thursday,1115,145,675,825,825,1345
1147,"Nixon, David M.",1115-145,Thursday,1115,145,675,825,825,1345
1147,"Nixon, David M.",1115-145,Thursday,1115,145,675,825,825,1345
1147,"Nixon, David M.",1115-145,Thursday,1115,145,675,825,825,1345
1152,"Anderson, Laurie Joy",1115-145,Wednesday,1115,145,675,825,825,1345
1152,"Anderson, Laurie Joy",1115-145,Wednesday,1115,145,675,825,825,1345
1152,"Anderson, Laurie Joy",1115-145,Wednesday,1115,145,675,825,825,1345
1152,"Anderson, Laurie Joy",1115-145,Wednesday,1115,145,675,825,825,1345
1152,"Anderson, Laurie Joy",1115-145,Wednesday,1115,145,675,825,825,1345
1152,"Anderson, Laurie Joy",1115-145,Wednesday,1115,145,675,825,825,1345
1152,"Anderson, Laurie Joy",1115-145,Wednesday,1115,145,675,825,825,1345
1152,"Anderson, Laurie Joy",1115-145,Wednesday,1115,145,675,825,825,1345
1152,"Anderson, Laurie Joy",1115-145,Wednesday,1115,145,675,825,825,1345
1152,"Anderson, Laurie Joy",1115-145,Wednesday,1115,145,675,825,825,1345
1152,"Anderson, Laurie Joy",1115-145,Wednesday,1115,145,675,825,825,1345
1152,"Anderson, Laurie Joy",1115-145,Wednesday,1115,145,675,825,825,1345
1152,"Anderson, Laurie Joy",1115-145,Wednesday,1115,145,675,825,825,1345
1152,"Anderson, Laurie Joy",1115-145,Wednesday,1115,145,675,825,825,1345
1152,"Anderson, Laurie Joy",1115-145,Wednesday,1115,145,675,825,825,1345
1152,"Anderson, Laurie Joy",1115-145,Wednesday,1115,145,675,825,825,1345
1152,"Anderson, Laurie Joy",1115-145,Wednesday,1115,145,675,825,825,1345
1152,"Anderson, Laurie Joy",1115-145,Wednesday,1115,145,675,825,825,1345
1152,"Anderson, Laurie Joy",1115-145,Wednesday,1115,145,675,825,825,1345
1152,"Anderson, Laurie Joy",1115-145,Wednesday,1115,145,675,825,825,1345
1152,"Anderson, Laurie Joy",1115-145,Wednesday,1115,145,675,825,825,1345
1152,"Anderson, Laurie Joy",1115-145,Wednesday,1115,145,675,825,825,1345
1153,"Kuzma, Bobby",200-430,Wednesday,200,430,840,990,990,1630
1153,"Kuzma, Bobby",200-430,Wednesday,200,430,840,990,990,1630
1153,"Kuzma, Bobby",200-430,Wednesday,200,430,840,990,990,1630
1153,"Kuzma, Bobby",200-430,Wednesday,200,430,840,990,990,1630
1153,"Kuzma, Bobby",200-430,Wednesday,200,430,840,990,990,1630
1153,"Kuzma, Bobby",200-430,Wednesday,200,430,840,990,990,1630
1153,"Kuzma, Bobby",200-430,Wednesday,200,430,840,990,990,1630
1153,"Kuzma, Bobby",200-430,Wednesday,200,430,840,990,990,1630
1153,"Kuzma, Bobby",200-430,Wednesday,200,430,840,990,990,1630
1153,"Kuzma, Bobby",200-430,Wednesday,200,430,840,990,990,1630
1153,"Kuzma, Bobby",200-430,Wednesday,200,430,840,990,990,1630
1153,"Kuzma, Bobby",200-430,Wednesday,200,430,840,990,990,1630
1153,"Kuzma, Bobby",200-430,Wednesday,200,430,840,990,990,1630
1153,"Kuzma, Bobby",200-430,Wednesday,200,430,840,990,990,1630
1153,"Kuzma, Bobby",200-430,Wednesday,200,430,840,990,990,1630
1153,"Kuzma, Bobby",200-430,Wednesday,200,430,840,990,990,1630
1153,"Kuzma, Bobby",200-430,Wednesday,200,430,840,990,990,1630
1153,"Kuzma, Bobby",200-430,Wednesday,200,430,840,990,990,1630
1153,"Kuzma, Bobby",200-430,Wednesday,200,430,840,990,990,1630
1153,"Kuzma, Bobby",200-430,Wednesday,200,430,840,990,990,1630
1153,"Kuzma, Bobby",200-430,Wednesday,200,430,840,990,990,1630
1153,"Kuzma, Bobby",200-430,Wednesday,200,430,840,990,990,1630
1154,-,-,Thursday,,,0,0,0,0000
1154,-,-,Thursday,,,0,0,0,0000
1155,-,-,Thursday,,,0,0,0,0000
1155,-,-,Thursday,,,0,0,0,0000
1156,"Retik, Arieh A",200-430,Wednesday,200,430,840,990,990,1630
1156,"Retik, Arieh A",200-430,Wednesday,200,430,840,990,990,1630
1156,"Retik, Arieh A",200-430,Wednesday,200,430,840,990,990,1630
1156,"Retik, Arieh A",200-430,Wednesday,200,430,840,990,990,1630
1156,"Retik, Arieh A",200-430,Wednesday,200,430,840,990,990,1630
1156,"Retik, Arieh A",200-430,Wednesday,200,430,840,990,990,1630
1156,"Retik, Arieh A",200-430,Wednesday,200,430,840,990,990,1630
1156,"Retik, Arieh A",200-430,Wednesday,200,430,840,990,990,1630
1156,"Retik, Arieh A",200-430,Wednesday,200,430,840,990,990,1630
1156,"Retik, Arieh A",200-430,Wednesday,200,430,840,990,990,1630
1156,"Retik, Arieh A",200-430,Wednesday,200,430,840,990,990,1630
1156,"Retik, Arieh A",200-430,Wednesday,200,430,840,990,990,1630
1156,"Retik, Arieh A",200-430,Wednesday,200,430,840,990,990,1630
1156,"Retik, Arieh A",200-430,Wednesday,200,430,840,990,990,1630
1156,"Retik, Arieh A",200-430,Wednesday,200,430,840,990,990,1630
1156,"Retik, Arieh A",200-430,Wednesday,200,430,840,990,990,1630
1156,"Retik, Arieh A",200-430,Wednesday,200,430,840,990,990,1630
1156,"Retik, Arieh A",200-430,Wednesday,200,430,840,990,990,1630
1156,"Retik, Arieh A",200-430,Wednesday,200,430,840,990,990,1630
1156,"Retik, Arieh A",200-430,Wednesday,200,430,840,990,990,1630
1156,"Retik, Arieh A",200-430,Wednesday,200,430,840,990,990,1630
1156,"Retik, Arieh A",200-430,Wednesday,200,430,840,990,990,1630
1157,"Stanev, Roger",1115-145,Thursday,1115,145,675,825,825,1345
1157,"Stanev, Roger",1115-145,Thursday,1115,145,675,825,825,1345
1157,"Stanev, Roger",1115-145,Thursday,1115,145,675,825,825,1345
1157,"Stanev, Roger",1115-145,Thursday,1115,145,675,825,825,1345
1157,"Stanev, Roger",1115-145,Thursday,1115,145,675,825,825,1345
1157,"Stanev, Roger",1115-145,Thursday,1115,145,675,825,825,1345
1157,"Stanev, Roger",1115-145,Thursday,1115,145,675,825,825,1345
1157,"Stanev, Roger",1115-145,Thursday,1115,145,675,825,825,1345
1157,"Stanev, Roger",1115-145,Thursday,1115,145,675,825,825,1345
1157,"Stanev, Roger",1115-145,Thursday,1115,145,675,825,825,1345
1157,"Stanev, Roger",1115-145,Thursday,1115,145,675,825,825,1345
1157,"Stanev, Roger",1115-145,Thursday,1115,145,675,825,825,1345
1157,"Stanev, Roger",1115-145,Thursday,1115,145,675,825,825,1345
1157,"Stanev, Roger",1115-145,Thursday,1115,145,675,825,825,1345
1157,"Stanev, Roger",1115-145,Thursday,1115,145,675,825,825,1345
1157,"Stanev, Roger",1115-145,Thursday,1115,145,675,825,825,1345
1157,"Stanev, Roger",1115-145,Thursday,1115,145,675,825,825,1345
1157,"Stanev, Roger",1115-145,Thursday,1115,145,675,825,825,1345
1157,"Stanev, Roger",1115-145,Thursday,1115,145,675,825,825,1345
1157,"Stanev, Roger",1115-145,Thursday,1115,145,675,825,825,1345
1157,"Stanev, Roger",1115-145,Thursday,1115,145,675,825,825,1345
1157,"Stanev, Roger",1115-145,Thursday,1115,145,675,825,825,1345
1158,"Kool, Nancy L.",830-1100,Wednesday,830,1100,510,660,660,1100
1158,"Kool, Nancy L.",830-1100,Wednesday,830,1100,510,660,660,1100
1158,"Kool, Nancy L.",830-1100,Wednesday,830,1100,510,660,660,1100
1158,"Kool, Nancy L.",830-1100,Wednesday,830,1100,510,660,660,1100
1158,"Kool, Nancy L.",830-1100,Wednesday,830,1100,510,660,660,1100
1158,"Kool, Nancy L.",830-1100,Wednesday,830,1100,510,660,660,1100
1158,"Kool, Nancy L.",830-1100,Wednesday,830,1100,510,660,660,1100
1158,"Kool, Nancy L.",830-1100,Wednesday,830,1100,510,660,660,1100
1158,"Kool, Nancy L.",830-1100,Wednesday,830,1100,510,660,660,1100
1158,"Kool, Nancy L.",830-1100,Wednesday,830,1100,510,660,660,1100
1158,"Kool, Nancy L.",830-1100,Wednesday,830,1100,510,660,660,1100
1158,"Kool, Nancy L.",830-1100,Wednesday,830,1100,510,660,660,1100
1158,"Kool, Nancy L.",830-1100,Wednesday,830,1100,510,660,660,1100
1158,"Kool, Nancy L.",830-1100,Wednesday,830,1100,510,660,660,1100
1158,"Kool, Nancy L.",830-1100,Wednesday,830,1100,510,660,660,1100
1158,"Kool, Nancy L.",830-1100,Wednesday,830,1100,510,660,660,1100
1158,"Kool, Nancy L.",830-1100,Wednesday,830,1100,510,660,660,1100
1158,"Kool, Nancy L.",830-1100,Wednesday,830,1100,510,660,660,1100
1158,"Kool, Nancy L.",830-1100,Wednesday,830,1100,510,660,660,1100
1158,"Kool, Nancy L.",830-1100,Wednesday,830,1100,510,660,660,1100
1158,"Kool, Nancy L.",830-1100,Wednesday,830,1100,510,660,660,1100
1158,"Kool, Nancy L.",830-1100,Wednesday,830,1100,510,660,660,1100
1161,"Anderson, Laurie Joy",1115-145,Thursday,1115,145,675,825,825,1345
1161,"Anderson, Laurie Joy",1115-145,Thursday,1115,145,675,825,825,1345
1161,"Anderson, Laurie Joy",1115-145,Thursday,1115,145,675,825,825,1345
1161,"Anderson, Laurie Joy",1115-145,Thursday,1115,145,675,825,825,1345
1161,"Anderson, Laurie Joy",1115-145,Thursday,1115,145,675,825,825,1345
1161,"Anderson, Laurie Joy",1115-145,Thursday,1115,145,675,825,825,1345
1161,"Anderson, Laurie Joy",1115-145,Thursday,1115,145,675,825,825,1345
1161,"Anderson, Laurie Joy",1115-145,Thursday,1115,145,675,825,825,1345
1161,"Anderson, Laurie Joy",1115-145,Thursday,1115,145,675,825,825,1345
1161,"Anderson, Laurie Joy",1115-145,Thursday,1115,145,675,825,825,1345
1161,"Anderson, Laurie Joy",1115-145,Thursday,1115,145,675,825,825,1345
1161,"Anderson, Laurie Joy",1115-145,Thursday,1115,145,675,825,825,1345
1161,"Anderson, Laurie Joy",1115-145,Thursday,1115,145,675,825,825,1345
1161,"Anderson, Laurie Joy",1115-145,Thursday,1115,145,675,825,825,1345
1161,"Anderson, Laurie Joy",1115-145,Thursday,1115,145,675,825,825,1345
1161,"Anderson, Laurie Joy",1115-145,Thursday,1115,145,675,825,825,1345
1161,"Anderson, Laurie Joy",1115-145,Thursday,1115,145,675,825,825,1345
1161,"Anderson, Laurie Joy",1115-145,Thursday,1115,145,675,825,825,1345
1161,"Anderson, Laurie Joy",1115-145,Thursday,1115,145,675,825,825,1345
1161,"Anderson, Laurie Joy",1115-145,Thursday,1115,145,675,825,825,1345
1161,"Anderson, Laurie Joy",1115-145,Thursday,1115,145,675,825,825,1345
1161,"Anderson, Laurie Joy",1115-145,Thursday,1115,145,675,825,825,1345
1162,-,-,Thursday,,,0,0,0,0000
1162,-,-,Thursday,,,0,0,0,0000
1163,"Peng, Yang",1115-145,Thursday,1115,145,675,825,825,1345
1163,"Peng, Yang",1115-145,Thursday,1115,145,675,825,825,1345
1163,"Peng, Yang",1115-145,Thursday,1115,145,675,825,825,1345
1163,"Peng, Yang",1115-145,Thursday,1115,145,675,825,825,1345
1163,"Peng, Yang",1115-145,Thursday,1115,145,675,825,825,1345
1163,"Peng, Yang",1115-145,Thursday,1115,145,675,825,825,1345
1163,"Peng, Yang",1115-145,Thursday,1115,145,675,825,825,1345
1163,"Peng, Yang",1115-145,Thursday,1115,145,675,825,825,1345
